Taxpayer ID,Property Value,Location,Ownership Date
TXP_93769E032F,557688.68,Suburban North,2006-02-09
TXP_7E9DB1B436,396667.9,Suburban West,2007-11-30
TXP_22236FF9B2,444731.39,Suburban North,2016-02-04
TXP_8924F2903F,1319056.38,Rural East,2024-04-30
TXP_67C0D846FB,481919.84,Coastal Area,2018-03-04
TXP_300DC7B6BA,,Industrial South,2008-08-09
TXP_A814CD4135,119300.01,,2014-09-13
TXP_1E865610F4,1421241.57,City Center,2009-06-28
TXP_748921DC49,113300.55,City Center,2007-02-09
TXP_E528CA1576,823029.65,Suburban West,2016-10-03
TXP_9F89EC9503,88304.37,Suburban West,2016-08-25
TXP_3E3CD876C4,79938.88,Rural East,2010-06-04
TXP_6A0E167533,174494.28,Suburban North,2007-07-15
TXP_EC3727F07A,206343.34,City Center,2006-11-25
TXP_77CE7C6321,257983.72,Rural East,2010-09-07
TXP_0C2AB758CB,253398.69,Suburban North,2021-11-23
TXP_138A0649D2,151987.37,,2014-03-14
TXP_507E704588,138194.75,Suburban North,
TXP_B07EDB23F1,318135.95,City Center,2022-06-23
TXP_C83C925473,2086401.19,City Center,2014-01-16
TXP_93619EDF2E,559444.7,City Center,2012-01-27
TXP_02AE37ABA9,130421.38,Suburban North,2017-11-11
TXP_F4B72A7235,1064367.65,City Center,
TXP_C9CD7E54B3,50000.0,Industrial South,2023-01-21
TXP_90D93B08A9,82530.6,Suburban West,2005-09-13
TXP_2345356A8C,145853.46,City Center,2006-05-10
TXP_182E9E6CBD,67491.52,Suburban West,2015-06-08
TXP_EC3DBD0068,421391.76,Suburban West,2023-01-27
TXP_8B172EC229,147794.26,Suburban West,2013-07-06
TXP_24868E661B,456345.67,,2015-01-22
TXP_F7C57FC823,293173.91,Suburban North,2024-12-18
TXP_870A0EA2D1,462293.67,Rural East,2009-02-07
TXP_C6E7823E1E,489989.11,Rural East,2022-01-28
TXP_3ADEC87E72,1120216.43,Suburban West,2016-02-11
TXP_164FD23A99,,City Center,2005-10-10
TXP_2022EBA0B9,427348.17,Industrial South,2010-08-16
TXP_2D4E21F5CB,317122.16,Suburban North,2021-11-05
TXP_206ADB3DD0,630073.92,City Center,2023-08-19
TXP_70C066767F,90776.22,Suburban North,2014-10-11
TXP_C27DE64D9C,158528.43,Rural East,2007-10-12
TXP_261429BCC1,310922.52,Coastal Area,2019-05-13
TXP_322EA5186D,246217.72,Suburban North,2017-09-18
TXP_CEC5CB770D,91607.23,City Center,
TXP_724A96A489,123885.26,Suburban West,2009-10-09
TXP_67AB4AB31C,756944.96,City Center,2016-05-23
TXP_6745E2E7DD,121823.16,Rural East,2010-09-25
TXP_0306FF8309,1261034.54,Suburban West,2023-07-05
TXP_1C8A0DB524,888215.84,City Center,2006-03-16
TXP_D3ED5D94A0,694422.54,Suburban North,2017-12-09
TXP_5F680C9FB1,377467.01,City Center,2006-03-11
TXP_843EF1FE0E,63305.06,Suburban West,2010-03-08
TXP_0D8790C2BF,198856.17,Rural East,2006-01-13
TXP_CC2EB54E00,140049.65,Suburban North,2013-05-04
TXP_898E3562C4,504692.86,Rural East,2016-10-13
TXP_4DA8AB0B35,65995.35,Suburban North,2018-03-16
TXP_750A1515AE,597813.65,Coastal Area,2011-04-02
TXP_EE1DB65D49,71871.98,City Center,2009-03-10
TXP_5EE3D7AC5B,468813.62,Suburban West,2005-05-28
TXP_09FD201124,1306950.76,Rural East,2008-04-10
TXP_19E604F5F2,317344.24,City Center,2014-05-13
TXP_09FD201124,1376256.88,Suburban North,
TXP_6C6F5DD50A,142709.57,Rural East,2013-03-04
TXP_2508DE7EFA,154370.07,Coastal Area,2024-07-02
TXP_2B8CAC8B36,156704.71,Rural East,2011-06-17
TXP_C136263D89,221869.93,Suburban West,2023-10-10
TXP_75F4C53921,547444.34,Coastal Area,2020-01-16
TXP_5539A1C5AB,817816.49,City Center,2011-02-25
TXP_41EA081FD4,162192.0,Suburban West,2009-12-16
TXP_B06A2863F9,101284.17,Coastal Area,2018-11-11
TXP_6EEEF7BF74,482387.12,Suburban North,2020-03-16
TXP_51635D6CC2,113000.33,Coastal Area,2008-07-23
TXP_72D1647DDF,165116.29,Industrial South,2023-04-13
TXP_4B55856F28,179716.52,Rural East,2015-07-29
TXP_3F6C5E83BA,179771.78,Industrial South,2023-02-06
TXP_51818C100C,340814.98,Rural East,2008-04-03
TXP_51818C100C,607701.98,Rural East,2011-02-04
TXP_A37CA72798,1276095.32,Suburban North,2009-07-09
TXP_D120CE4626,277779.56,Rural East,2005-09-26
TXP_1A9C2E8678,93329.84,City Center,2023-01-20
TXP_8B3D930ED7,479548.75,Suburban North,2015-05-11
TXP_1DD202EEDA,100165.1,City Center,2021-07-30
TXP_EA524A2D08,,Suburban West,2009-09-28
TXP_033DEE7FFE,50000.0,Suburban North,2018-08-04
TXP_81163D55F3,313667.11,Suburban North,2024-08-28
TXP_A674818A62,451009.3,Suburban North,2024-04-11
TXP_88404486EC,155450.16,Coastal Area,2018-01-12
TXP_EA46F7DDFB,250753.18,City Center,2007-06-14
TXP_E7DBD24DDE,619779.86,Industrial South,2024-01-19
TXP_3EEC598F37,476949.58,,2018-09-23
TXP_4DFCEA7F2D,,Industrial South,2017-04-08
TXP_F64B6286CA,267300.13,Suburban West,2016-11-25
TXP_4A1996A81C,389810.41,Suburban North,2015-08-25
TXP_587777620B,124930.1,City Center,2022-01-16
TXP_6F84EEB95B,61156.83,Coastal Area,2019-10-31
TXP_5D29EE90A9,203251.18,Suburban North,2013-05-24
TXP_B2A3D5C4E2,433708.97,Suburban North,2016-01-25
TXP_28240E3C92,273276.93,Suburban North,2012-08-12
TXP_8AB6E5D9B4,145019.25,Suburban North,2010-01-06
TXP_F3E3D64D01,449674.16,Coastal Area,2007-07-14
TXP_98E5F3A9E3,2000000.0,Suburban West,2021-04-08
TXP_4CC8D61AA7,1019300.35,Rural East,2021-06-30
TXP_BD16747B75,377718.23,Suburban North,2021-05-19
TXP_27295505DB,353710.7,Suburban North,2023-07-16
TXP_9138B7E7F9,204698.43,Coastal Area,2011-08-22
TXP_0D8790C2BF,,Suburban North,2005-10-11
TXP_9808C4E660,50000.0,City Center,2016-09-23
TXP_5134BBAA82,394081.91,Rural East,2011-05-30
TXP_0C057ED9F0,575962.04,Industrial South,2009-12-26
TXP_90A2EF7F23,97561.3,City Center,2019-11-28
TXP_FB6728A2FA,116018.63,Suburban West,2014-02-23
TXP_6AE849BBC1,50000.0,City Center,2012-03-24
TXP_371AA245C7,199805.25,City Center,2022-02-05
TXP_A6BD337A2D,245923.74,Suburban North,2020-02-06
TXP_C0A3C3AD7E,282808.04,City Center,2014-12-19
TXP_8EA3500B0D,215204.82,Rural East,2011-01-01
TXP_DD237E3C70,,Suburban West,2019-08-12
TXP_F50FEAA055,870844.34,City Center,2015-01-01
TXP_E1139730A8,50000.0,Suburban North,2019-08-01
TXP_0EC98C6B2B,59693.12,Rural East,2010-05-09
TXP_5ECB87F1AE,50000.0,City Center,2025-02-05
TXP_9E5BCCFEBB,347932.4,City Center,2007-04-06
TXP_6A35BB9134,203694.19,Coastal Area,2014-11-15
TXP_FC62C0B775,180240.93,Suburban West,2018-11-09
TXP_34A7CCA1FE,62419.96,City Center,2010-02-10
TXP_8091D73551,322988.03,,2013-01-18
TXP_EBD4AB052D,215647.43,Rural East,2021-10-06
TXP_BBC272460D,796036.98,Industrial South,2023-08-26
TXP_8C5EC09545,303882.47,Suburban West,2015-05-27
TXP_594D6D7ADB,142557.63,Rural East,2017-07-23
TXP_40580AA913,185894.22,Suburban North,2012-02-17
TXP_2B7569D4FA,338125.06,Industrial South,2018-08-07
TXP_06A2C08F79,671473.76,Suburban West,2010-12-23
TXP_13EEE26582,127600.04,Suburban West,2015-10-17
TXP_D7470D5352,607879.46,City Center,2009-10-28
TXP_E094D72908,481535.94,Rural East,
TXP_15B8A087E5,2000000.0,Rural East,2015-01-23
TXP_01C122FFFC,153027.98,Coastal Area,2006-05-08
TXP_92A2F738A3,287942.01,City Center,2018-07-14
TXP_A9600D7DA0,229334.21,Industrial South,2020-11-03
TXP_0F28AEE4A5,887457.33,Suburban West,2016-09-05
TXP_69792D8304,77476.83,Rural East,2006-03-03
TXP_0789F7D30D,880386.06,Suburban North,2014-06-21
TXP_B5E85A63A0,114842.72,Rural East,2022-12-01
TXP_65F843DFC7,436144.43,Suburban North,2019-12-27
TXP_09F5B495EF,534954.58,Industrial South,2016-10-02
TXP_9E8E76965A,145596.96,Rural East,2012-06-24
TXP_93247E71AC,108904.76,Suburban North,2017-04-04
TXP_C6E598EC8D,98579.01,Suburban North,2012-06-01
TXP_A235D43ECE,94914.58,Suburban North,2018-09-03
TXP_44DC10C67B,,Suburban West,
TXP_EFF08E1315,157955.07,City Center,2018-09-08
TXP_061415BFE6,88182.45,Coastal Area,2024-10-25
TXP_6219CD226E,542852.74,Suburban West,2006-09-10
TXP_299E903FA3,166797.38,City Center,2010-07-18
TXP_C1B3C689FC,1109484.12,Rural East,2016-06-06
TXP_493C414136,196967.08,Suburban North,2019-02-25
TXP_DC646F41EB,110975.0,Industrial South,2025-02-15
TXP_EA7EC3A98E,130556.56,Coastal Area,2012-08-12
TXP_4AC7F839CB,238714.43,Suburban North,2005-11-27
TXP_8E44B17698,746879.17,City Center,2009-12-04
TXP_634EB467BB,751989.11,City Center,2007-11-08
TXP_164FD23A99,177282.46,Suburban West,2008-08-09
TXP_05AF5E295F,329001.79,Suburban West,2024-03-17
TXP_0831D0A449,113652.48,Industrial South,2011-09-16
TXP_BF0390F98F,426018.01,Rural East,2008-08-05
TXP_57ABAAD705,765643.56,Rural East,2014-03-02
TXP_DFE97588E2,1250030.11,Suburban North,2006-08-18
TXP_853463B63F,97962.28,Suburban West,2018-11-21
TXP_E9A1AB2E3B,55801.83,Coastal Area,2007-11-29
TXP_5D70310F1C,453854.54,Rural East,2007-05-23
TXP_A25CDBE9B4,532009.18,Suburban North,2020-02-23
TXP_6C7986BD4C,74211.71,Industrial South,2011-09-10
TXP_91C12095A5,99607.18,City Center,2007-04-28
TXP_5A4A1F37E8,150987.13,Coastal Area,2017-05-28
TXP_2AF1C31EB8,1374754.68,City Center,2020-05-24
TXP_5139C34FFC,50000.0,City Center,2011-01-11
TXP_0C9FAA8725,233927.51,Suburban West,2021-01-16
TXP_43ECA19A55,,Suburban North,2011-05-20
TXP_5DA8350164,121179.64,Suburban West,2019-09-08
TXP_57BCFBC84F,474452.2,City Center,2010-02-08
TXP_8E33A966A8,50000.0,Suburban North,2008-05-12
TXP_0D66EB0195,180698.21,Suburban North,2009-02-20
TXP_BF0390F98F,63118.2,Suburban West,2008-02-04
TXP_23665AD458,84316.09,City Center,2010-07-10
TXP_531A99D57B,1257397.57,Suburban West,2010-01-14
TXP_E116B2D2EC,222639.09,Suburban North,2006-07-04
TXP_2853B20257,202209.52,Suburban North,2022-03-29
TXP_8FA8F20440,244134.25,City Center,2011-03-21
TXP_2E1AAF30E5,781517.1,Coastal Area,2023-02-17
TXP_B2249B93C9,210927.41,Rural East,2011-03-27
TXP_F9E9A6D6F2,225694.03,Suburban North,2010-10-24
TXP_4EC7C07ABD,563152.52,City Center,2024-06-04
TXP_4740AABA7D,508701.91,Suburban West,
TXP_4740AABA7D,664785.1,City Center,2007-08-15
TXP_106DECF961,263237.77,Suburban North,2015-06-03
TXP_CEF9DEE5DB,189374.88,City Center,2024-07-23
TXP_0DCF06BA74,374306.16,Suburban West,2012-04-23
TXP_04E7992583,187305.85,Industrial South,2017-02-15
TXP_4B28541B46,50000.0,Suburban West,2008-11-18
TXP_6D5F5D84E4,50000.0,Rural East,2022-05-12
TXP_3D0CBE1C45,280683.07,Rural East,2023-04-15
TXP_1DD3A12B4B,127726.36,Rural East,2018-09-09
TXP_2E5FA101A0,92707.86,Suburban North,2017-12-24
TXP_87EB5828F1,53670.36,City Center,2008-07-17
TXP_4C63AAF716,,Suburban North,2015-12-28
TXP_1C8A0DB524,240797.29,Suburban West,2021-05-15
TXP_1E7510807C,892953.28,City Center,2020-10-21
TXP_F4B72A7235,1084111.74,City Center,2022-05-06
TXP_8C7FABC883,248150.41,Suburban North,2007-09-01
TXP_C96C846906,184995.83,Suburban North,2013-03-18
TXP_F513F125A2,141190.24,City Center,2005-08-26
TXP_A47D1C37C9,442134.65,Suburban West,2017-02-06
TXP_A4B08AAE6E,176450.11,Suburban West,2013-05-27
TXP_31445F5537,159370.43,Rural East,2014-01-20
TXP_73BBD0A11E,94799.71,Industrial South,2019-03-13
TXP_036B1EE114,1060443.18,Rural East,2006-09-06
TXP_10329916BF,124255.86,Coastal Area,2021-08-14
TXP_381B9DB4C4,206990.35,Coastal Area,2019-07-18
TXP_9EB9FC228E,221198.53,,
TXP_E4E0B1BD18,222602.71,City Center,2014-07-02
TXP_3CA9815A55,2388595.77,City Center,2007-03-22
TXP_E380C0DFDB,50241.53,Suburban West,2018-09-09
TXP_5BA823F4BC,56481.53,Suburban West,
TXP_BD668109A0,2000000.0,Coastal Area,2005-10-14
TXP_00CDCB19D4,179010.73,Suburban West,2017-09-17
TXP_9AC556F0DC,800497.62,Suburban North,2007-04-09
TXP_D5EE75F2E3,482345.73,City Center,2022-09-22
TXP_AB5FCD7EB6,106113.27,,
TXP_A83D728058,478601.11,Suburban North,2023-08-15
TXP_0FC847587B,228631.85,Industrial South,2022-02-24
TXP_49070E6D5B,501950.75,Suburban West,2008-05-23
TXP_8779A7CEE3,107748.73,Suburban West,2020-03-31
TXP_50BA54B7E4,564828.3,Suburban North,2006-01-06
TXP_5948E0F970,152953.08,Suburban North,2010-02-20
TXP_E86BB2FE85,70624.26,City Center,2009-01-24
TXP_FAFE33B485,209466.62,City Center,2010-03-08
TXP_78C6665D05,155881.52,Suburban West,2016-05-24
TXP_47BCC3A47C,162762.0,Coastal Area,2006-05-04
TXP_1D69A711F7,192732.16,Suburban West,2007-04-06
TXP_2E50E85C5C,,Coastal Area,2012-10-22
TXP_B9FC516F1B,309573.8,Industrial South,2017-02-07
TXP_AC06CFADE8,368222.96,Industrial South,2023-04-14
TXP_EB814602D2,331007.54,Suburban North,2007-07-29
TXP_3D4728B16A,109774.46,Rural East,2016-06-16
TXP_4278ADBE64,50000.0,Suburban North,2024-12-29
TXP_1ACB888281,191630.89,Coastal Area,2019-05-18
TXP_ADE8385C4C,319953.93,Suburban North,2013-04-10
TXP_61D779C287,266427.54,City Center,2022-07-15
TXP_8A78ED2ADF,235033.51,Industrial South,2015-02-09
TXP_9953A1262E,349439.67,City Center,2017-01-15
TXP_526327962E,213622.71,City Center,2010-03-21
TXP_1403AB8B42,2298449.86,City Center,2008-07-05
TXP_D64D37C604,226960.79,City Center,2010-03-25
TXP_DDA9DD547B,119668.23,Suburban North,2019-06-06
TXP_80E7472F07,691172.26,Coastal Area,2012-03-13
TXP_515EB1374C,54915.54,City Center,2016-10-05
TXP_851A007962,556571.04,,2006-11-11
TXP_73EDFB4140,52020.04,Rural East,2010-12-27
TXP_10B89E8A41,416193.77,Suburban West,2016-12-22
TXP_8FA0AC7BA1,224132.59,Suburban North,2022-11-17
TXP_9D39F5BCA0,502925.78,Industrial South,2010-03-04
TXP_DEC31A7F1B,393200.17,Suburban North,2020-01-24
TXP_8B3D930ED7,78770.18,Suburban North,2014-09-25
TXP_7323AE26B3,50000.0,Suburban North,2024-09-29
TXP_297385FAB4,126736.2,City Center,2011-05-31
TXP_125E0E70AC,169034.31,Suburban North,2005-06-23
TXP_5AB28B260D,50000.0,Industrial South,2012-09-18
TXP_A452BD3E06,297190.08,City Center,2017-12-13
TXP_A572D4F505,197009.83,Suburban North,2011-08-17
TXP_8D45AE6B8D,133586.83,Rural East,2020-05-05
TXP_2108CE42B0,263522.69,Suburban West,2010-10-13
TXP_2E6A4B893D,,City Center,2023-11-22
TXP_D3F8ED3142,510175.09,Suburban North,2011-01-21
TXP_856B541C8C,230272.85,City Center,2006-10-30
TXP_3D0CBE1C45,296352.29,Suburban West,2014-11-23
TXP_FFDC750C47,50000.0,Suburban North,2009-08-01
TXP_445E6C2BF0,386677.93,Rural East,2018-07-13
TXP_7EDD35C311,950116.32,Industrial South,2010-09-30
TXP_1C4D376C4C,189291.77,Suburban West,2016-02-25
TXP_EC22DA36AC,352324.77,Rural East,2022-09-10
TXP_C1FC97E536,290496.11,City Center,2022-03-04
TXP_27970FAB02,214079.74,Rural East,2024-04-16
TXP_3E33E70B20,391540.08,City Center,2024-06-22
TXP_73B6CEA9E6,133393.18,Suburban North,2018-06-25
TXP_8806C6750F,168287.56,Coastal Area,2014-04-05
TXP_9F371EDFA6,135112.26,City Center,2022-09-14
TXP_F033EAC440,1146174.06,City Center,2023-02-16
TXP_29899480D6,111766.82,,2020-01-16
TXP_B86B9204D9,353474.97,Coastal Area,2005-05-29
TXP_CFB54BA88E,106619.54,Industrial South,2013-04-02
TXP_0CB1C4F76F,260777.45,Coastal Area,2022-04-07
TXP_95159FE249,324532.21,Suburban North,2016-08-04
TXP_98AA06DCA7,1474407.35,Suburban North,2015-02-18
TXP_C7664C2AB1,105874.57,Coastal Area,2016-12-26
TXP_BFE906F857,1857726.56,Suburban West,2010-04-09
TXP_3E666064F6,77366.03,City Center,2008-08-22
TXP_BE09D18851,170679.95,Rural East,2009-09-08
TXP_D40D195391,228590.57,City Center,2013-03-11
TXP_0171D31563,1088871.64,Suburban North,2015-11-28
TXP_C3BB417779,501880.33,Suburban West,2012-02-19
TXP_CBDE33E502,136090.86,Suburban West,2008-08-29
TXP_138A0649D2,415787.02,Rural East,2009-01-04
TXP_EBF646A138,99271.57,Suburban North,2021-11-04
TXP_195DF3D539,169062.64,Coastal Area,2005-06-13
TXP_FB0E6C2F7F,121822.58,City Center,2016-01-02
TXP_901CA9AF94,192526.14,City Center,2010-08-14
TXP_1A70E17369,246772.91,Suburban North,2023-02-01
TXP_A4CAC630B9,94163.42,Industrial South,2006-08-11
TXP_6C6C0875FD,234192.24,Industrial South,2014-05-02
TXP_AA0A084D5B,634608.55,Suburban West,2011-07-02
TXP_0D341F2146,99005.97,City Center,2016-02-26
TXP_AA9366057B,369119.8,City Center,2019-01-13
TXP_D5A507C277,532110.43,City Center,2024-07-28
TXP_2947523065,118460.52,City Center,2009-10-29
TXP_ABEA39149B,301912.19,Suburban West,2016-12-30
TXP_FAFE33B485,383286.36,City Center,2020-06-08
TXP_D092AE24CB,1046961.33,,2015-05-13
TXP_D4C96031FE,645451.47,Coastal Area,
TXP_C6DD16CE69,1698343.53,Coastal Area,2020-01-05
TXP_62EFAE20B1,631623.63,Suburban West,2006-02-14
TXP_54FA0CFB35,165421.41,Industrial South,2017-03-04
TXP_83C0E0E25E,356201.09,Rural East,
TXP_5EE3D7AC5B,212479.48,Coastal Area,2009-12-05
TXP_639122563A,66362.46,Suburban West,2017-01-25
TXP_A6EC5134C7,103623.37,Suburban North,2013-02-04
TXP_CEBAF9BB56,230375.73,Rural East,2010-11-05
TXP_0DBB1C60F9,193659.22,City Center,2017-04-06
TXP_0859E0C3E3,953258.53,Suburban West,2023-12-13
TXP_393C99CEFC,248422.89,Coastal Area,2016-05-18
TXP_02904C5194,525729.25,Suburban North,2019-02-13
TXP_5A65FBBC7F,308879.76,Coastal Area,2021-01-19
TXP_774C96CDBC,332563.72,Rural East,2022-07-27
TXP_8091D73551,,Rural East,2006-04-15
TXP_3B5021E47D,191735.27,City Center,2006-10-28
TXP_E558828FCF,221915.62,Rural East,2015-02-09
TXP_C16888F9B8,167027.89,Suburban West,2023-04-03
TXP_00CDCB19D4,217530.78,Suburban North,2010-06-11
TXP_A2BA03FB9A,251908.39,City Center,2020-07-20
TXP_784C0FC7C6,305094.73,Industrial South,2010-12-01
TXP_02D3CD5707,245442.14,Suburban North,2010-12-19
TXP_8F0B1A409E,263398.43,City Center,2011-12-01
TXP_9B0AB2E0CE,2000000.0,Coastal Area,2024-10-30
TXP_EED2E9B0B0,301390.95,Suburban West,2024-03-04
TXP_4153CABDB5,50000.0,City Center,2007-08-30
TXP_56ABD1DC80,140117.6,Suburban North,2017-10-29
TXP_D10013EA9E,148169.02,City Center,2019-11-05
TXP_C30F0EE7C3,297673.1,Industrial South,2022-06-26
TXP_A511648B82,353793.38,Industrial South,
TXP_C5BD1A9E65,99838.59,Suburban West,2012-08-23
TXP_9B3CECF707,516113.35,City Center,2020-09-14
TXP_FB300AEDE5,338594.43,Suburban West,2023-10-08
TXP_2BCFE50901,107828.13,City Center,2006-09-12
TXP_F3623B01AC,151043.32,Rural East,2008-02-23
TXP_C039C2A672,210610.72,Coastal Area,2012-11-16
TXP_0A34946B96,464082.88,Suburban West,2020-08-29
TXP_0F02BC49D7,384784.86,City Center,2012-02-27
TXP_6DAD5B0D94,107793.49,Suburban North,2020-06-18
TXP_FC62C0B775,546976.57,Rural East,2007-01-27
TXP_9118329392,2247655.24,Suburban West,2005-10-20
TXP_B12245504D,255507.26,City Center,2020-01-31
TXP_CE6D8BBD22,414393.36,Suburban West,2017-12-09
TXP_F4C2F05227,278242.61,Rural East,2007-12-10
TXP_45229577CD,689534.13,Suburban West,2021-12-31
TXP_9DB94797A0,50759.94,City Center,2007-08-15
TXP_39F7254914,351638.49,Suburban North,
TXP_4265D41D78,830840.36,Industrial South,2025-03-30
TXP_2EB7CEDA9F,198731.85,,2019-02-02
TXP_4384713BDC,50000.0,Suburban West,2006-01-20
TXP_E7BC983EE1,846271.53,Suburban West,2022-01-23
TXP_82D894FD48,362219.97,Coastal Area,2022-05-24
TXP_C0DC1D1CF2,205725.56,City Center,2013-03-11
TXP_D084751CA7,94989.83,Rural East,
TXP_53A0990E9C,732247.34,Industrial South,2007-05-26
TXP_09FD201124,,City Center,2021-05-24
TXP_B09865F1E5,337554.48,Suburban West,2022-11-04
TXP_EA524A2D08,327665.77,Suburban West,2010-06-25
TXP_C07F0B737F,193330.22,Suburban West,2005-11-16
TXP_12F2C9677F,170277.11,Industrial South,2024-09-23
TXP_E7EB05D979,245762.56,Rural East,2022-05-09
TXP_27E7DF25AD,892988.19,Rural East,2024-12-22
TXP_748921DC49,69792.15,Suburban North,2017-04-10
TXP_F1937EDD89,358506.6,City Center,2007-08-04
TXP_106EC0C9B0,292814.14,Rural East,2007-08-17
TXP_54186635F4,241984.12,Rural East,2019-12-21
TXP_368DD86E9E,535141.59,Suburban West,2012-02-07
TXP_34FEFAD562,74565.66,Suburban West,2018-01-17
TXP_22A9EFB028,744788.98,Coastal Area,2024-12-14
TXP_D6A3BC1B5D,,Suburban North,2021-05-26
TXP_A4CAC630B9,196893.9,Suburban West,2019-05-11
TXP_01ACCB8957,937006.14,Industrial South,2024-02-18
TXP_B411C8FF19,67144.5,Suburban North,2022-06-19
TXP_8497F60159,1228505.56,Rural East,2008-09-02
TXP_8F0B1A409E,104722.09,Coastal Area,2015-11-13
TXP_F759965B58,161172.02,City Center,2013-07-05
TXP_215D321CD8,2209368.05,Suburban West,
TXP_8E228D7BEE,,Industrial South,2008-08-01
TXP_138A0649D2,257381.38,City Center,2023-11-19
TXP_569F77C564,331186.18,Suburban North,2014-08-17
TXP_1796EDE714,261755.33,City Center,2015-04-03
TXP_819E070041,196596.5,City Center,2007-11-10
TXP_3A459E04E8,341648.55,City Center,2017-03-10
TXP_EBF646A138,57551.5,Suburban West,2013-10-18
TXP_2F3012DA0E,286470.44,Rural East,2011-12-29
TXP_4D32C7A928,564557.12,Suburban North,2022-11-11
TXP_6A0D4D9168,52183.93,Suburban North,2015-03-04
TXP_F5D03DBD00,1003156.56,Rural East,2014-01-03
TXP_D3F8ED3142,113415.5,Suburban North,2020-05-04
TXP_AEBBBDA0C6,65104.95,Industrial South,2011-07-07
TXP_32AAE93CC2,173828.3,Industrial South,2024-05-02
TXP_2482F61036,91006.18,City Center,2008-12-30
TXP_BF912EA314,1276959.86,Coastal Area,2007-09-28
TXP_09DED5D874,104164.99,Suburban West,2005-11-11
TXP_4DA6F28272,174627.8,Industrial South,2010-07-13
TXP_15EBF332CD,145570.32,Suburban North,2013-08-12
TXP_507A0ADDC1,182931.08,Rural East,2018-07-18
TXP_CB51B6C919,1079714.61,City Center,2015-01-13
TXP_E275C27516,51454.71,City Center,2010-11-17
TXP_A1B693687E,124241.64,Suburban North,2024-08-10
TXP_53FC281F2B,322655.82,Suburban West,2023-12-11
TXP_AFDF71D820,226397.53,Suburban West,2014-07-26
TXP_672E68E430,292912.96,Rural East,2006-04-21
TXP_4293DBDA0E,250265.05,Rural East,2016-04-19
TXP_310D17CCA1,,City Center,2015-09-30
TXP_DF0777D925,50000.0,,2009-12-02
TXP_7E9DB1B436,762649.79,City Center,2022-11-20
TXP_74FADF8B02,124326.8,Suburban North,2014-04-24
TXP_B565BDEC8D,80269.93,City Center,2009-05-01
TXP_41A834867F,,Suburban North,2015-05-12
TXP_9EAC1C2831,1586318.78,Suburban North,2023-08-29
TXP_5706EA5566,430411.9,Suburban West,2023-07-01
TXP_D96ED7C448,525658.8,City Center,2018-01-31
TXP_329BB3E694,2000000.0,Suburban North,2011-08-31
TXP_FB6728A2FA,289586.23,Rural East,2021-12-24
TXP_C6B0437352,68937.0,Suburban West,2023-11-01
TXP_A9E8E68AD2,136677.33,City Center,2022-06-24
TXP_778A4CD334,140707.63,Suburban North,2019-02-21
TXP_7A1D8A9176,64095.58,Rural East,2011-04-22
TXP_F6072EBFE9,176751.89,Suburban North,2011-02-09
TXP_AC7489A08E,707189.15,Suburban West,2012-03-06
TXP_427D77C3AD,2252905.86,City Center,2013-01-03
TXP_5964F46B9F,879226.55,City Center,2009-05-03
TXP_7D964A3D2F,113805.82,Coastal Area,2018-01-06
TXP_CE373C8D16,824654.89,City Center,2016-10-06
TXP_C67AAD23E8,341883.97,Suburban North,2011-11-29
TXP_6B66640526,,Suburban North,2013-05-29
TXP_7A9F6D09C4,50000.0,Suburban North,2018-09-11
TXP_3EFBE224AB,354649.82,City Center,2015-02-18
TXP_A1B693687E,258893.45,Rural East,2013-12-20
TXP_2CDCAFD00E,211105.35,Suburban North,2011-09-24
TXP_F7BC24C98D,,City Center,2015-08-29
TXP_D5769C3BF4,65787.6,Rural East,2023-01-31
TXP_46A319066A,137378.23,Rural East,2007-07-09
TXP_4A89E04712,94663.5,City Center,2009-07-27
TXP_41EA081FD4,338946.4,City Center,2022-09-28
TXP_72CBD0F626,306289.15,Suburban West,2006-03-07
