Taxpayer ID,Declared Income,Deductions,Sector,prop_count,prop_value_total,prop_value_avg,prop_value_max,prop_value_min,prop_loc_distinct_count,prop_ownership_earliest,prop_ownership_latest,directorship_count,comp_distinct_count
TXP_F2C4278087,94296.5,12679.45,Retail,1,390853.89,390853.89,390853.89,390853.89,1,2023-05-08,2023-05-08,0,0
TXP_05D0809B7B,170071.74,17951.41,Retail,1,244219.77,244219.77,244219.77,244219.77,1,2014-03-19,2014-03-19,0,0
TXP_E31FA6741F,79435.29,8050.14,Construction,4,1290782.665,322695.66625,638048.78,143338.14,4,2007-02-22,2021-09-30,0,0
TXP_FABF3A972A,111789.98,20091.48,Retail,3,395010.12,131670.04,223795.09,50000.0,3,2009-12-23,2024-09-04,0,0
TXP_94B12B2807,126297.43,9682.68,Technology,0,0.0,,,,0,,,0,0
TXP_4D49E901FF,87463.42,874.63,Construction,0,0.0,,,,0,,,0,0
TXP_8152019514,23386.25,7716.84,Healthcare,1,251181.14,251181.14,251181.14,251181.14,1,2023-12-19,2023-12-19,0,0
TXP_D15EB6E7C8,15000.0,1579.39,Finance,0,0.0,,,,0,,,0,0
TXP_34C31C37CB,143031.27,13389.12,Manufacturing,0,0.0,,,,0,,,0,0
TXP_834C301391,28508.39,3407.62,Retail,1,663103.19,663103.19,663103.19,663103.19,1,2014-05-24,2014-05-24,1,1
TXP_AA34EC5B82,26700.51,6802.82,Technology,0,0.0,,,,0,,,0,0
TXP_8448FAD41B,28179.03,4806.72,Construction,0,0.0,,,,0,,,0,0
TXP_B4043D72DF,238001.27,38075.89,Retail,0,0.0,,,,0,,,0,0
TXP_3E180CB7AD,78633.52,14334.78,Technology,1,170389.69,170389.69,170389.69,170389.69,1,2017-11-14,2017-11-14,0,0
TXP_1149D6903E,48032.8,4111.06,Manufacturing,1,248857.17,248857.17,248857.17,248857.17,1,2006-05-03,2006-05-03,0,0
TXP_18CDCECB7B,63605.66,13430.26,Manufacturing,2,1357095.05,678547.525,867379.05,489716.0,2,2007-09-18,2021-11-18,0,0
TXP_56C55073C3,65365.38,10328.17,Finance,0,0.0,,,,0,,,0,0
TXP_DF524A5D18,94894.72,16394.95,Services,1,392644.63,392644.63,392644.63,392644.63,1,2012-08-18,2012-08-18,0,0
TXP_82E4AE23B3,79373.6,10525.32,Technology,2,857255.5800000001,428627.79000000004,525658.8,331596.78,2,2007-11-30,2022-11-20,0,0
TXP_59802B2F83,18148.3,3367.752113267448,Services,1,2052765.35,2052765.35,2052765.35,2052765.35,1,2018-05-24,2018-05-24,0,0
TXP_902A18FC8E,28912.72,4327.94,Technology,0,0.0,,,,0,,,0,0
TXP_89B2804DB6,79141.36,16136.41,Unknown,1,438391.34,438391.34,438391.34,438391.34,1,2018-12-19,2018-12-19,0,0
TXP_9E76587F23,66555.1,12998.18,Manufacturing,1,122581.74,122581.74,122581.74,122581.74,1,2022-01-26,2022-01-26,0,0
TXP_44CBAF33D1,78697.85,13144.66,Services,0,0.0,,,,0,,,0,0
TXP_0B014D488A,27314.12,8050.14,Healthcare,0,0.0,,,,0,,,0,0
TXP_86E3C01A15,62700.3,8402.28,Services,3,973314.47,324438.1566666667,566320.88,193272.13,3,2008-12-30,2014-10-05,0,0
TXP_374DCFCE41,50341.78,7600.86,Retail,1,237540.78,237540.78,237540.78,237540.78,1,2010-09-20,2010-09-20,0,0
TXP_AFAD14158A,61288.53,9032.36,Retail,3,711514.67,237171.55666666667,481919.84,107727.27,3,2006-09-10,2018-03-01,0,0
TXP_636A696A15,27574.04,5294.45,Manufacturing,2,768475.55,384237.775,624227.06,144248.49,1,2021-01-31,2024-03-02,0,0
TXP_F073A7FB95,84574.71,16052.48,Technology,0,0.0,,,,0,,,0,0
TXP_9AF04063DC,29891.29,3449.23,Construction,0,0.0,,,,0,,,0,0
TXP_453FA6BB55,146010.18,21981.56,Other,0,0.0,,,,0,,,0,0
TXP_1747195C20,68821.59,1483.79,Other,1,113518.39,113518.39,113518.39,113518.39,1,1900-01-01,1900-01-01,0,0
TXP_D6FD55FE03,121175.23,14102.44,Technology,1,1423373.06,1423373.06,1423373.06,1423373.06,1,2015-09-07,2015-09-07,0,0
TXP_BD1B8A3C08,24326.73,4659.91,Education,0,0.0,,,,0,,,0,0
TXP_C98C62F664,21020.03,3422.74,Technology,1,260486.775,260486.775,260486.775,260486.775,1,2018-07-31,2018-07-31,0,0
TXP_CD578970E9,94286.0,14107.41,Services,3,321353.36,107117.78666666667,136596.05,70690.58,3,2012-07-30,2021-01-08,0,0
TXP_FDC4E278FF,15000.0,2135.8,Construction,0,0.0,,,,0,,,0,0
TXP_4BDE5EF5B2,113704.05,21029.39,Healthcare,5,1678166.95,335633.39,670375.37,176450.11,3,2011-11-04,2022-04-24,0,0
TXP_F367E79C0A,123980.4,26479.6,Other,0,0.0,,,,0,,,0,0
TXP_EDE96D03D6,27889.19,5503.61,Manufacturing,1,73618.08,73618.08,73618.08,73618.08,1,2008-06-19,2008-06-19,0,0
TXP_B81298878E,16192.04,2006.89,Healthcare,0,0.0,,,,0,,,0,0
TXP_FD5CAF06B3,49416.86,7985.55,Finance,0,0.0,,,,0,,,0,0
TXP_1A2CDBCF11,38608.52,5773.73,Technology,0,0.0,,,,0,,,0,0
TXP_B59576FF01,81553.88,13778.45,Technology,2,220324.68,110162.34,113680.61,106644.07,2,2009-07-25,2020-01-31,0,0
TXP_E11BBEA564,77832.4,13420.92,Healthcare,0,0.0,,,,0,,,0,0
TXP_6BA84C5217,17013.73,2341.84,Education,0,0.0,,,,0,,,3,3
TXP_3BBA040486,29878.49,4823.96,Construction,0,0.0,,,,0,,,0,0
TXP_EF4E358A65,152693.97,22918.66,Construction,1,133231.75,133231.75,133231.75,133231.75,1,2007-12-28,2007-12-28,0,0
TXP_C181529172,116547.53,10742.41,Construction,4,1823203.24,455800.81,1084129.25,50000.0,2,2013-02-14,2022-12-28,0,0
TXP_03DD0ACA85,83208.18,6315.39,Manufacturing,1,682704.37,682704.37,682704.37,682704.37,1,2006-04-05,2006-04-05,0,0
TXP_A1137130D6,63906.81,8678.27,Healthcare,2,777993.01,388996.505,727993.01,50000.0,2,2007-04-14,2020-07-15,0,0
TXP_8F66BADF21,31566.68,2289.25,Healthcare,1,996528.3,996528.3,996528.3,996528.3,1,2013-07-06,2013-07-06,0,0
TXP_FE3EC23FA5,39391.02,7437.06,Services,2,465929.33,232964.665,415929.33,50000.0,1,1900-01-01,2016-01-28,0,0
TXP_7B129B661C,195077.01,37767.53,Technology,2,582114.37,291057.185,306566.41,275547.96,1,2018-02-23,2023-05-20,0,0
TXP_AAD02C2F21,19464.71,2483.88,Education,3,876192.4199999999,292064.13999999996,746370.46,59693.12,3,2012-12-07,2023-09-16,0,0
TXP_7DEA64354C,250000.0,34872.4,Services,0,0.0,,,,0,,,0,0
TXP_8053D5D0FB,186247.73,20215.55,Services,1,304221.82,304221.82,304221.82,304221.82,1,2015-10-30,2015-10-30,0,0
TXP_2C710ACE3D,55453.12,13533.49,Healthcare,0,0.0,,,,0,,,0,0
TXP_93CC1FA2E2,57096.39,12065.48,Construction,3,1102458.1500000001,367486.05000000005,528264.79,277003.28,2,2005-09-05,2022-11-17,0,0
TXP_726E8C160A,17406.86,3230.16423303288,Retail,3,5390437.37,1796812.4566666668,2094261.81,1474349.64,3,2015-05-23,2024-03-11,0,0
TXP_B582C7F593,65573.83,10289.86,Healthcare,0,0.0,,,,0,,,0,0
TXP_DBA0E83E34,110593.51,11753.19,Healthcare,1,64095.58,64095.58,64095.58,64095.58,1,2018-01-31,2018-01-31,0,0
TXP_206BFDA088,89841.9,10913.26,Healthcare,1,304852.85,304852.85,304852.85,304852.85,1,2019-10-06,2019-10-06,0,0
TXP_7E5E13BF3B,85023.73,15124.82,Education,0,0.0,,,,0,,,0,0
TXP_15164E2404,84030.87,17880.96,Technology,3,787794.39,262598.13,285627.52,246217.72,3,2005-10-10,2010-08-20,0,0
TXP_2B84E0C17C,57096.39,8050.14,Services,3,410255.37,136751.79,162868.72,123501.39,2,2014-04-12,2021-11-05,0,0
TXP_F4CA80DE2B,36213.57,5926.42,Services,2,646160.17,323080.085,444731.39,201428.78,2,2012-06-25,2015-03-31,0,0
TXP_69E6247901,172692.33,16279.49,Healthcare,1,258821.38,258821.38,258821.38,258821.38,1,2019-04-21,2019-04-21,0,0
TXP_E3369A240E,47758.66,4592.62,Retail,2,375632.695,187816.3475,260486.775,115145.92,2,2006-03-08,2019-09-13,0,0
TXP_BF708B06CC,39331.91,6073.66,Construction,2,264239.84,132119.92,135804.73,128435.11,2,2007-09-02,2011-12-02,0,0
TXP_E45CF7093A,127791.9,20042.56,Other,0,0.0,,,,0,,,0,0
TXP_108EFFE3FD,53898.19,6948.14,Technology,2,702725.82,351362.91,484354.17,218371.65,2,2017-03-21,2023-03-19,0,0
TXP_C1E78C2555,105456.9,22605.17,Retail,1,260486.775,260486.775,260486.775,260486.775,1,2015-06-25,2015-06-25,0,0
TXP_46767CBADB,250000.0,35300.64,Services,0,0.0,,,,0,,,0,0
TXP_8E59D09EB5,170643.44,28072.63,Manufacturing,3,2860992.43,953664.1433333334,2000000.0,392434.61,3,1900-01-01,2020-05-14,0,0
TXP_896BB7F68E,55600.41,8129.52,Services,0,0.0,,,,0,,,0,0
TXP_934ECD44D5,70334.01,9864.25,Services,2,647629.09,323814.545,597629.09,50000.0,2,2014-02-16,2014-11-20,0,0
TXP_1D290D47C6,40603.77,7775.9,Healthcare,1,419925.83,419925.83,419925.83,419925.83,1,2007-05-04,2007-05-04,0,0
TXP_44373C936F,55840.29,8050.14,Services,0,0.0,,,,0,,,0,0
TXP_97F1BA3283,47315.91,9877.25,Services,1,186521.71,186521.71,186521.71,186521.71,1,2019-03-08,2019-03-08,0,0
TXP_DE7B9B7569,39445.33,4023.79,Other,2,623990.0800000001,311995.04000000004,404460.44,219529.64,1,2021-03-21,2024-08-28,0,0
TXP_3D7592EF2F,60413.06,10061.43,Education,0,0.0,,,,0,,,1,1
TXP_10FB8F7180,15000.0,2401.62,Technology,4,543273.35,135818.3375,196893.9,90056.24,3,2005-09-20,2008-09-16,0,0
TXP_4BA89D4946,193631.22,49379.48,Services,0,0.0,,,,0,,,0,0
TXP_713D9F63AE,15000.0,2245.58,Technology,3,2578285.31,859428.4366666666,1214486.39,406983.89,3,2012-06-18,2021-12-03,0,0
TXP_E238090B49,192545.9,36623.26,Construction,0,0.0,,,,0,,,0,0
TXP_8DEBB2352A,35832.29,6142.44,Education,0,0.0,,,,0,,,0,0
TXP_E7E8A37179,26690.5,4301.94,Finance,6,3537280.9,589546.8166666667,1479210.14,119710.05,3,2006-12-14,2023-01-17,0,0
TXP_611A756E0E,123679.11,12323.01,Retail,1,215647.43,215647.43,215647.43,215647.43,1,2025-02-05,2025-02-05,0,0
TXP_5E876F30A0,63126.82,7921.11,Services,5,2120614.29,424122.858,1025432.22,128384.82,3,1900-01-01,2017-06-15,0,0
TXP_FECD76F094,37159.91,7633.86,Retail,0,0.0,,,,0,,,0,0
TXP_2539475E92,45214.06,6748.29,Retail,1,140524.82,140524.82,140524.82,140524.82,1,2021-03-24,2021-03-24,0,0
TXP_5334A41AA6,34801.1,1952.03,Technology,0,0.0,,,,0,,,0,0
TXP_C5D3C5D582,57096.39,5672.24,Retail,1,408829.89,408829.89,408829.89,408829.89,1,2021-04-06,2021-04-06,0,0
TXP_BB4260AB83,31807.72,5459.55,Services,0,0.0,,,,0,,,0,0
TXP_44AB7B650A,54277.54,6506.74,Technology,0,0.0,,,,0,,,0,0
TXP_F93925398E,68378.14,7003.72,Education,0,0.0,,,,0,,,1,1
TXP_9173B0368D,54938.27,6523.23,Services,2,2469921.67,1234960.835,1476816.63,993105.04,2,1900-01-01,2020-05-05,0,0
TXP_DCED4F1223,180743.34,25595.01,Technology,1,651249.6,651249.6,651249.6,651249.6,1,2013-06-11,2013-06-11,0,0
TXP_52522693C5,54829.45,9460.34,Healthcare,0,0.0,,,,0,,,0,0
TXP_6631674DB6,69076.04,13928.41,Finance,0,0.0,,,,0,,,0,0
TXP_592887B3E6,94478.9,21794.31,Technology,0,0.0,,,,0,,,2,2
TXP_B6584D99D8,31005.75,5258.87,Manufacturing,1,193426.2,193426.2,193426.2,193426.2,1,2023-01-31,2023-01-31,0,0
TXP_932D563EE1,37247.77,5451.98,Retail,2,436482.72000000003,218241.36000000002,347932.4,88550.32,1,2011-01-01,2021-08-14,0,0
TXP_0A1F2AF460,172057.56,23860.8,Education,2,844851.75,422425.875,578544.56,266307.19,2,2016-12-27,2024-02-27,0,0
TXP_7276744452,250000.0,47598.39,Services,2,1925058.97,962529.485,1687251.24,237807.73,1,2009-06-03,2022-12-26,0,0
TXP_19A88EB96B,65153.49,11280.91,Construction,1,342619.47,342619.47,342619.47,342619.47,1,2011-08-24,2011-08-24,0,0
TXP_388D44B205,103794.49,16198.13,Manufacturing,0,0.0,,,,0,,,0,0
TXP_5045A0DDB7,61024.99,10273.87,Services,0,0.0,,,,0,,,0,0
TXP_29C7A14544,84995.34,17003.36,Healthcare,2,466036.58,233018.29,359888.02,106148.56,2,2008-11-13,2009-11-05,0,0
TXP_0379D42964,150110.18,21794.88,Technology,0,0.0,,,,0,,,0,0
TXP_52530B1557,13034.43,2418.779124090776,Services,1,1951156.99,1951156.99,1951156.99,1951156.99,1,2010-03-21,2010-03-21,0,0
TXP_84B69E3B17,107199.5,15516.84,Services,2,352999.41000000003,176499.70500000002,179002.72,173996.69,2,2014-07-26,2022-01-13,0,0
TXP_0487E2BF20,123622.77,10003.15,Technology,1,222754.44,222754.44,222754.44,222754.44,1,2022-10-16,2022-10-16,3,3
TXP_38948E4455,32350.93,2285.51,Manufacturing,1,61641.56,61641.56,61641.56,61641.56,1,2019-09-13,2019-09-13,0,0
TXP_7348A9042B,250000.0,37542.2,Healthcare,0,0.0,,,,0,,,0,0
TXP_0067386C39,101467.34,16015.4,Technology,0,0.0,,,,0,,,0,0
TXP_BBEFF85920,27288.75,4868.97,Technology,4,773658.23,193414.5575,577624.82,50000.0,3,2005-05-29,2022-09-25,0,0
TXP_54A305E9FC,57096.39,11108.45,Services,2,1540246.89,770123.445,1323787.69,216459.2,2,2011-10-16,2018-01-19,0,0
TXP_22B5E502C6,26962.37,1982.78,Other,1,424631.04,424631.04,424631.04,424631.04,1,2006-10-22,2006-10-22,0,0
TXP_E69C1BBAB7,62064.14,4180.83,Manufacturing,2,496364.595,248182.2975,260486.775,235877.82,2,2006-08-03,2011-09-20,1,1
TXP_D778532127,40891.24,3119.72,Construction,0,0.0,,,,0,,,0,0
TXP_AD20D1A4E8,15000.0,1267.84,Unknown,1,69635.12,69635.12,69635.12,69635.12,1,2020-07-11,2020-07-11,0,0
TXP_21617FAC46,250000.0,53112.16,Services,0,0.0,,,,0,,,0,0
TXP_13D88E57C1,69907.54,8296.75,Other,1,1045695.38,1045695.38,1045695.38,1045695.38,1,2011-12-18,2011-12-18,2,2
TXP_24FF835B7C,250000.0,41746.93,Construction,0,0.0,,,,0,,,0,0
TXP_C2FDF622AD,48728.43,4139.86,Healthcare,0,0.0,,,,0,,,0,0
TXP_3F78C4D344,27287.87,3753.06,Manufacturing,1,260661.53,260661.53,260661.53,260661.53,1,2020-01-10,2020-01-10,0,0
TXP_AD72167B6D,61588.07,7584.39,Services,1,260486.775,260486.775,260486.775,260486.775,1,1900-01-01,1900-01-01,0,0
TXP_2AC384E652,55131.11,11683.82,Unknown,0,0.0,,,,0,,,0,0
TXP_61610EDC82,112565.66,11814.68,Retail,0,0.0,,,,0,,,0,0
TXP_D4EDF45663,122856.08,21324.66,Technology,0,0.0,,,,0,,,0,0
TXP_97C38B6885,21586.45,4042.36,Manufacturing,0,0.0,,,,0,,,1,1
TXP_D9351E6FD0,24462.39,8050.14,Construction,2,744970.63,372485.315,421615.0,323355.63,2,2007-08-22,2007-11-26,0,0
TXP_EBC8F45A7A,239066.1,24074.64,Education,3,1454735.5,484911.8333333333,882173.27,50000.0,3,2012-12-18,2020-10-09,0,0
TXP_848BC0BED7,16369.12,1882.29,Retail,0,0.0,,,,0,,,3,3
TXP_0C77C46BBA,15000.0,3329.75,Healthcare,1,185021.38,185021.38,185021.38,185021.38,1,2020-03-31,2020-03-31,0,0
TXP_C5ACFD0747,47840.33,4106.4,Other,0,0.0,,,,0,,,0,0
TXP_320FD85677,112807.79,7891.99,Services,2,911555.61,455777.805,721942.94,189612.67,2,2012-11-12,2025-01-09,0,0
TXP_EC484C8F5A,16557.19,3072.492278189729,Construction,2,3367658.1,1683829.05,1727578.5,1640079.6,2,1900-01-01,2010-03-13,0,0
TXP_413B205DE8,18526.39,2461.81,Healthcare,2,550094.54,275047.27,385641.36,164453.18,2,1900-01-01,2015-08-16,0,0
TXP_6F1C339954,203773.19,25262.65,Retail,0,0.0,,,,0,,,0,0
TXP_CD568E1C9B,250000.0,44358.44,Finance,1,273631.09,273631.09,273631.09,273631.09,1,2011-01-19,2011-01-19,0,0
TXP_1D1F92A93F,33567.09,7466.32,Education,0,0.0,,,,0,,,0,0
TXP_AF563F779C,250000.0,28930.11,Manufacturing,3,742418.48,247472.82666666666,382350.02,95917.59,2,1900-01-01,2022-12-26,0,0
TXP_5AB3F4172B,57096.39,6371.41,Services,0,0.0,,,,0,,,0,0
TXP_EB45A447D2,129366.09,19138.76,Other,0,0.0,,,,0,,,0,0
TXP_F95DBD15FC,18302.61,1124.95,Healthcare,3,2132682.32,710894.1066666666,1460211.74,96693.22,2,2012-10-16,2013-10-25,1,1
TXP_908E2A71A1,143145.42,16626.62,Services,1,174762.43,174762.43,174762.43,174762.43,1,2015-05-27,2015-05-27,0,0
TXP_707E758366,36904.83,5483.15,Unknown,0,0.0,,,,0,,,0,0
TXP_00F56B81FA,122879.8,14756.24,Retail,2,711084.14,355542.07,472228.33,238855.81,2,2010-09-24,2024-01-19,0,0
TXP_9A5700C02C,95415.21,19310.53,Services,1,140624.79,140624.79,140624.79,140624.79,1,2022-10-08,2022-10-08,0,0
TXP_934A7638E0,250000.0,28870.71,Construction,0,0.0,,,,0,,,0,0
TXP_41962626F3,47162.27,10660.29,Finance,0,0.0,,,,0,,,1,1
TXP_8A45707499,57096.39,5216.32,Finance,0,0.0,,,,0,,,0,0
TXP_712F7C24CB,24022.06,8050.14,Services,0,0.0,,,,0,,,1,1
TXP_DD49C07CA3,74364.33,8095.48,Retail,0,0.0,,,,0,,,0,0
TXP_A27DACD66C,74159.69,9380.74,Healthcare,1,120173.35,120173.35,120173.35,120173.35,1,2017-12-10,2017-12-10,0,0
TXP_ABB6EE10EF,27323.14,3907.87,Healthcare,0,0.0,,,,0,,,0,0
TXP_1EC1920C12,64175.94,7699.36,Services,0,0.0,,,,0,,,0,0
TXP_265AAEA74A,57096.39,2710.8063565658754,Education,1,1922207.38,1922207.38,1922207.38,1922207.38,1,2011-01-04,2011-01-04,0,0
TXP_0FB7E6CE6C,99104.77,8050.14,Healthcare,2,158904.76,79452.38,108904.76,50000.0,2,2009-10-03,2016-09-05,0,0
TXP_0A6CA3C295,134750.65,24838.6,Manufacturing,2,502419.55,251209.775,364539.1,137880.45,2,2015-11-27,2023-07-09,0,0
TXP_42D426D620,88039.08,19631.25,Unknown,2,544348.8200000001,272174.41000000003,370557.68,173791.14,2,2020-08-29,2023-03-03,0,0
TXP_BDBD7AB604,122142.8,28135.88,Education,0,0.0,,,,0,,,0,0
TXP_B15BCF3427,51393.73,7390.77,Technology,2,736279.39,368139.695,577294.13,158985.26,2,2010-10-21,2012-03-21,0,0
TXP_18B2EA57AD,49547.73,9093.85,Healthcare,3,2075416.6,691805.5333333333,1758845.01,67220.14,3,2006-03-28,2020-09-28,0,0
TXP_D91828AA64,86951.41,18362.54,Services,0,0.0,,,,0,,,0,0
TXP_6C02D37210,15000.0,1863.48,Finance,0,0.0,,,,0,,,0,0
TXP_1FE4D3F427,125078.8,15764.38,Technology,0,0.0,,,,0,,,0,0
TXP_69209646F4,29652.01,5022.66,Services,2,1726951.3900000001,863475.6950000001,1444688.76,282262.63,2,2016-02-02,2023-09-10,0,0
TXP_1E8858543B,70489.83,13275.37,Construction,2,253728.18,126864.09,143779.89,109948.29,1,2010-02-04,2015-09-30,0,0
TXP_A72F509498,65621.15,11172.59,Technology,1,339378.29,339378.29,339378.29,339378.29,1,2020-05-22,2020-05-22,0,0
TXP_B39985ADD6,136932.61,13398.88,Services,0,0.0,,,,0,,,0,0
TXP_DFC97A8DD6,26328.41,2227.09,Other,4,2780532.0549999997,695133.0137499999,2000000.0,138681.68,3,2009-11-02,2023-12-01,0,0
TXP_F22A1B2A6C,50784.51,5408.26,Retail,0,0.0,,,,0,,,0,0
TXP_4119DCE63C,43252.0,6834.93,Services,0,0.0,,,,0,,,0,0
TXP_D8492B9015,46170.26,9488.91,Construction,0,0.0,,,,0,,,0,0
TXP_5A77F9AFBD,16497.72,1817.67,Manufacturing,0,0.0,,,,0,,,0,0
TXP_1A5C205869,127046.97,12964.99,Technology,0,0.0,,,,0,,,0,0
TXP_085448DFF1,11760.52,2182.3816050607543,Construction,0,0.0,,,,0,,,0,0
TXP_528E55C116,222841.85,30028.62,Technology,1,233871.78,233871.78,233871.78,233871.78,1,2018-03-26,2018-03-26,2,2
TXP_98055AEA1A,17249.55,3811.23,Services,0,0.0,,,,0,,,1,1
TXP_1A3D833325,33426.39,6480.89,Manufacturing,3,1629577.51,543192.5033333333,962412.19,93857.8,3,1900-01-01,2024-02-04,0,0
TXP_DC1B6DEAFB,35455.34,5405.56,Finance,3,616633.25,205544.41666666666,434801.08,70822.99,2,2013-04-12,2019-04-20,0,0
TXP_D841938C09,74749.26,9539.44,Unknown,1,254842.7,254842.7,254842.7,254842.7,1,2019-05-17,2019-05-17,0,0
TXP_3DC464C1EA,50438.66,3159.53,Services,1,188565.12,188565.12,188565.12,188565.12,1,2006-01-01,2006-01-01,0,0
TXP_B637077FD3,27510.06,3915.43,Services,0,0.0,,,,0,,,0,0
TXP_BB0F0A0151,73322.38,13479.01,Services,5,1778229.8050000002,355645.961,623836.47,163016.28,4,2005-07-09,2023-11-08,0,0
TXP_41D51F603C,24819.19,3110.69,Services,0,0.0,,,,0,,,0,0
TXP_1DB027B91B,119037.38,15417.64,Retail,0,0.0,,,,0,,,0,0
TXP_25483C5414,15000.0,1287.5,Education,0,0.0,,,,0,,,0,0
TXP_C99052FFC4,102858.08,12595.06,Technology,1,70733.45,70733.45,70733.45,70733.45,1,2016-12-26,2016-12-26,1,1
TXP_57840C4166,39528.5,5207.43,Services,1,111030.04,111030.04,111030.04,111030.04,1,2021-07-15,2021-07-15,0,0
TXP_41126B4717,51001.47,6328.19,Technology,1,173323.7,173323.7,173323.7,173323.7,1,2017-07-16,2017-07-16,0,0
TXP_4D0D0DE57E,230231.08,39166.9,Construction,2,393057.91500000004,196528.95750000002,260486.775,132571.14,2,2007-01-23,2019-10-12,1,1
TXP_AE2964BD78,161283.78,8050.14,Services,0,0.0,,,,0,,,0,0
TXP_1A367FF7E5,54222.55,10723.53,Construction,0,0.0,,,,0,,,0,0
TXP_458C245D7E,146150.73,19967.71,Technology,2,238092.02,119046.01,164200.84,73891.18,2,2014-10-03,2015-02-09,0,0
TXP_23E1A43D96,35690.42,2986.05,Technology,2,1016510.59,508255.295,629467.69,387042.9,2,2008-02-16,2015-05-09,0,0
TXP_03C30BF719,25293.75,4021.98,Healthcare,1,252965.69,252965.69,252965.69,252965.69,1,2006-09-06,2006-09-06,0,0
TXP_EA6399FE83,52160.14,9903.15,Services,0,0.0,,,,0,,,0,0
TXP_976507FA4B,16573.43,3075.5059100075555,Manufacturing,2,3389196.13,1694598.065,1934476.35,1454719.78,2,2013-06-07,2019-03-07,0,0
TXP_A11CAAD1E5,37342.86,8158.16,Other,0,0.0,,,,0,,,0,0
TXP_CFB7A45A80,20529.16,2751.48,Services,0,0.0,,,,0,,,0,0
TXP_B19A6C8198,32643.44,5509.15,Services,3,662219.605,220739.86833333332,331262.71,70470.12,3,2018-02-12,2023-03-28,0,0
TXP_C83CEDDB99,59349.86,7774.82,Healthcare,1,63273.83,63273.83,63273.83,63273.83,1,2011-11-29,2011-11-29,0,0
TXP_B3A014FE8F,30027.62,6171.43,Manufacturing,0,0.0,,,,0,,,0,0
TXP_92F155DC03,172618.86,29576.31,Other,1,260486.775,260486.775,260486.775,260486.775,1,2022-05-17,2022-05-17,0,0
TXP_C69A2D7151,58151.1,8391.53,Retail,2,1732298.93,866149.465,1618661.66,113637.27,1,2019-04-16,2023-05-29,0,0
TXP_D4FDC6011F,106023.11,13257.43,Retail,0,0.0,,,,0,,,0,0
TXP_3658187610,250000.0,47589.62,Construction,0,0.0,,,,0,,,0,0
TXP_A6B60B9B88,193416.08,27809.62,Unknown,0,0.0,,,,0,,,0,0
TXP_A4F9A4A36F,127233.31,9301.05,Services,2,451344.45,225672.225,401344.45,50000.0,2,2015-07-01,2021-05-02,0,0
TXP_445C569993,131282.73,18051.85,Healthcare,1,166245.68,166245.68,166245.68,166245.68,1,2008-05-31,2008-05-31,0,0
TXP_F62F16971C,41744.59,8050.14,Construction,3,1453057.29,484352.43,980928.92,147938.95,3,2013-09-02,2022-04-20,0,0
TXP_38B62A9796,36023.93,6025.27,Healthcare,2,386599.68,193299.84,259807.16,126792.52,2,2005-07-05,2014-05-24,0,0
TXP_EDC60B0183,37369.1,7925.16,Technology,1,320053.58,320053.58,320053.58,320053.58,1,2006-01-06,2006-01-06,0,0
TXP_55E14127E6,26028.01,4675.71,Education,1,229201.89,229201.89,229201.89,229201.89,1,2011-12-18,2011-12-18,0,0
TXP_3FD875890D,77263.28,9257.8,Finance,0,0.0,,,,0,,,0,0
TXP_80E77F1818,107995.83,25993.82,Finance,0,0.0,,,,0,,,0,0
TXP_B32E4A5238,250000.0,36628.99,Education,1,260486.775,260486.775,260486.775,260486.775,1,2010-12-07,2010-12-07,1,1
TXP_000623D833,54386.51,8418.48,Other,0,0.0,,,,0,,,0,0
TXP_DEFAA2F47F,204536.76,43082.98,Technology,1,50000.0,50000.0,50000.0,50000.0,1,2006-04-22,2006-04-22,0,0
TXP_09F70F1ACE,108126.21,9732.72,Education,1,260486.775,260486.775,260486.775,260486.775,1,2011-03-01,2011-03-01,0,0
TXP_4ABA420F1A,43499.13,8093.51,Retail,1,123419.46,123419.46,123419.46,123419.46,1,2012-06-26,2012-06-26,0,0
TXP_41B8787601,35082.27,3225.62,Other,0,0.0,,,,0,,,0,0
TXP_7C9416A03D,18922.62,2947.2,Healthcare,0,0.0,,,,0,,,0,0
TXP_AFAB27593E,83328.48,9302.29,Retail,1,441639.61,441639.61,441639.61,441639.61,1,2011-12-02,2011-12-02,1,1
TXP_CF01336A7A,34958.27,3114.59,Services,0,0.0,,,,0,,,0,0
TXP_383B2028C0,238594.59,44763.95,Construction,1,339843.61,339843.61,339843.61,339843.61,1,2016-09-28,2016-09-28,0,0
TXP_72CAA00E35,185246.48,23272.25,Finance,0,0.0,,,,0,,,0,0
TXP_4BD18717EC,57742.5,10569.53,Unknown,3,1401328.99,467109.66333333333,853488.54,166639.76,2,2009-08-15,2021-10-27,2,2
TXP_345077DA12,57096.39,6981.03,Retail,3,1162540.78,387513.5933333333,820244.73,138964.14,2,2008-12-25,2022-06-06,0,0
TXP_8CFC152BCE,76845.37,12154.97,Manufacturing,0,0.0,,,,0,,,2,2
TXP_A4B22A61C8,40260.21,4690.47,Healthcare,3,533706.31,177902.10333333336,254027.64,71288.0,2,2010-01-23,2019-05-08,0,0
TXP_F13D332CD0,75969.59,6842.99,Other,0,0.0,,,,0,,,0,0
TXP_EC60CF1812,42257.04,9498.34,Retail,3,484853.35,161617.78333333333,221709.85,111766.82,3,2009-09-07,2022-09-10,0,0
